Id,Predicted
42301325190000,265060
42383381720000,32090
33061029100000,619355
33053047440000,262035
42389345060000,940610
42389341200000,135675
42389345020000,226885
42383382190000,650965
42383393440000,200920
42301322380100,567145
42389343510000,857780
42383388570000,974360
42235359260000,575725
42371392660000,403120
42371391930100,54080
35017246420000,229035
42389344980000,82125
42389345000000,183815
42301323480000,411185
42105420950000,214285
42235351380000,137590
42109326080000,130910
42235356080000,186095
42235360510000,238395
35051238410000,335345
33025009360000,651560
42389336580000,556200
42389341680000,965765
42475366760100,276720
42475366110000,949200
42383392240000,309860
42235358430000,942080
42389348050000,23865
42475370160000,557960
42389346700000,152250
42383386870000,555710
42475365690000,907670
42235353680000,890540
42431334530000,493040
33061031980000,232305
42105419960000,896500
42389348700000,341425
42389342240000,580610
42003458910000,946135
42235357600000,76065
42389342410000,96245
42105420680000,484410
42301323440000,703250
42383385720000,361585
42475368320000,406000
42109327610000,251410
42389340830000,263665
42383383460000,612690
30015421420000,980255
42105419990000,261780
42105420430000,408670
30015427220000,731730
42173366420000,920725
42389339500000,347980
35017247050000,529410
42495336010000,497995
42389335060000,449090
30015397650000,152715
42301319960000,159735
42105420300000,667480
42383388320000,229115
42383387320000,791065
42389340520000,94595
42301321500000,988365
42389347920000,50570
42135433170000,268230
42389347780000,795085
42105419260000,985940
42301320640200,477425
42301325350000,661255
42235353490000,746025
42235359430000,277335
42389343660000,875135
42235359290000,910985
42383386850100,627200
35051237670000,154425
42389340220000,47585
42383383530000,880635
42389339550000,361575
42389349080000,683405
42389347810000,609155
30015410600000,263020
42235359180000,557260
42235355990000,641100
35051237160000,546395
42109327160000,665710
42235359560000,222485
42389340450000,237030
42301325490000,19620
42383392230000,881905
42383384600000,901745
42301321760000,544050
42383393390000,677195
35017247820000,502005
35051237560000,961790
33105029640100,194955
42235356440000,63390
42383390610000,547955
42235352480000,748290
42235358330000,34085
42383384480000,710675
42235356660000,902875
42389346170000,982275
42235358440000,583470
42235356550000,396255
05123369010000,220070
42383381540100,329940
42389344590000,902095
42329389450000,749590
33105036480000,115605
42389322700100,694145
42301323450000,520210
42389343920000,726955
42235358790100,685285
42235356670000,457035
42389343700000,764430
42227382330000,116205
42301319980000,628740
33061030740000,287515
42383386040000,13240
42383384640000,945160
42389343020000,83490
42135431580000,594815
42105420280000,193550
35137271540000,266725
42109327630000,165400
42317401360000,113625
30015393550000,492200
42109326650000,924060
42431333790000,248525
30015412270000,840525
30015404130000,195215
42383386280000,166350
42383386050000,392840
42235358290000,144565
30015410890000,888760
33061029430000,102935
33105030670000,932565
42383384660000,557030
33025025640000,352750
35051237250000,975665
33053049250000,365325
42235351730000,640785
42103360690000,646505
42371392200000,438265
42105418890000,371580
42475367850000,684250
42383380810000,226615
42301321740000,133710
42389339680000,10680
42389342320000,544840
42389344500100,247340
42003458600000,320810
42389345870000,749080
30015409170000,826755
42105421050000,873175
42003464730000,936650
30015428860000,838400
42105418910000,412560
42105420120000,624530
42329389620000,221465
42105420650000,812235
42371393320000,35890
42475366820000,272545
42227384380000,870065
42495335510000,637760
42389344880000,547045
42235358060000,349420
42389341490100,943360
42431334370000,310260
42389343040000,762095
42105419820000,681260
42235355790000,345170
42389339670000,874610
42389344390000,262640
42389341760000,125195
42389342310000,325635
42109326090000,616020
42389340130000,675610
42105419230000,642535
42235358310000,899290
42383382160000,487195
30015412240000,701005
42301320080000,920955
42389346150000,909665
42389345030000,533845
42389341170000,720700
42389344290000,902490
42475365960000,745835
42389339860000,509955
30015421400000,929540
42301321540000,761365
42235359010000,601375
42301323360000,391105
42383382170000,857355
42235355620000,971705
42389343100000,446645
42383381550100,42865
42389335030000,531375
42389341290000,281375
42383382200000,590015
42383384050000,655965
42383384770000,124960
42389339210000,758730
42105420050000,548810
42389341030000,339745
42173371500000,257355
30015417870000,456690
42389340210000,596210
42301324010000,16910
42389339460000,235690
42301324910000,953955
42301321610000,892285
42383388130000,321735
42235355700000,738850
42109327420000,497605
42235359230000,363205
42301321840000,930880
42371071730300,953010
